CustomerID,SignupDate,Gender,AgeBand,Segment,Tier,City,State,Region,PreferredChannel,ActivityWeight
617858,2022-01-15,Male,25-34,Working Professional,Tier-2,Patna,Bihar,East,Flipkart,0.4304
617859,2019-04-16,Male,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Vijay Sales,1.0904
617860,2022-03-26,Female,45+,Gamer,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.5794
617861,2024-03-09,Male,25-34,Gamer,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,1.253
617862,2020-05-21,Male,35-44,Working Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,0.4761
617863,2021-06-09,Male,18-24,Working Professional,Tier-1,Pune,Maharashtra,West,Reliance Digital,0.8354
617864,2019-02-20,Female,25-34,Gamer,Tier-2,Vadodara,Gujarat,West,Flipkart,3.7875
617865,2023-06-30,Male,18-24,Student,Tier-1,Kolkata,West Bengal,East,Amazon India,0.2082
617866,2023-04-04,Female,35-44,Working Professional,Tier-3,Varanasi,Uttar Pradesh,North,Local Multi-brand Retail,0.2667
617867,2022-06-24,Female,35-44,Family Buyer,Tier-3,Siliguri,West Bengal,East,Croma,0.4102
617868,2024-10-18,Female,45+,Family Buyer,Tier-1,Delhi,Delhi,North,Croma,0.3967
617869,2024-03-09,Male,45+,Family Buyer,Tier-3,Jabalpur,Madhya Pradesh,Central,Reliance Digital,1.3587
617870,2020-01-30,Female,35-44,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Reliance Digital,0.3428
617871,2024-12-01,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,0.527
617872,2023-11-08,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,0.2465
617873,2022-10-01,Female,25-34,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,Local Multi-brand Retail,0.4062
617874,2021-05-28,Male,18-24,Gamer,Tier-1,Delhi,Delhi,North,Croma,1.5956
617875,2022-12-16,Male,35-44,Working Professional,Tier-2,Kochi,Kerala,South,Flipkart,1.0818
617876,2023-06-12,Female,18-24,Young Professional,Tier-3,Jodhpur,Rajasthan,North,Local Multi-brand Retail,3.2235
617877,2024-06-16,Male,25-34,Young Professional,Tier-2,Kochi,Kerala,South,Amazon India,0.8292
617878,2023-02-21,Male,25-34,Working Professional,Tier-1,Hyderabad,Telangana,South,Amazon India,1.235
617879,2021-11-08,Male,35-44,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,0.6463
617880,2023-06-02,Female,18-24,Student,Tier-3,Trichy,Tamil Nadu,South,Flipkart,0.4627
617881,2019-01-08,Male,45+,Gift Buyer,Tier-3,Siliguri,West Bengal,East,Reliance Digital,0.37
617882,2020-08-28,Female,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,0.9747
617883,2024-08-11,Male,25-34,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,0.5118
617884,2024-04-26,Female,45+,Working Professional,Tier-1,Delhi,Delhi,North,Flipkart,0.687
617885,2022-03-12,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Local Multi-brand Retail,0.4601
617886,2020-10-15,Female,18-24,Gamer,Tier-2,Indore,Madhya Pradesh,Central,Vijay Sales,1.9287
617887,2021-09-24,Male,18-24,Student,Tier-3,Jodhpur,Rajasthan,North,Local Multi-brand Retail,0.4758
617888,2019-10-01,Female,18-24,Gamer,Tier-1,Ahmedabad,Gujarat,West,Flipkart,0.8017
617889,2020-02-21,Male,18-24,Gamer,Tier-3,Varanasi,Uttar Pradesh,North,boAt Official Website,0.4182
617890,2019-08-09,Male,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Amazon India,0.5778
617891,2019-04-10,Female,25-34,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,boAt Official Website,1.3444
617892,2020-09-28,Female,25-34,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Amazon India,1.6287
617893,2023-01-08,Female,18-24,Gamer,Tier-2,Nagpur,Maharashtra,West,Flipkart,1.2825
617894,2019-09-02,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,0.9219
617895,2019-10-20,Male,35-44,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,boAt Official Website,2.3068
617896,2021-08-12,Male,18-24,Gamer,Tier-1,Hyderabad,Telangana,South,Amazon India,0.3975
617897,2023-05-09,Male,35-44,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.5029
617898,2020-08-13,Male,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,Flipkart,1.4705
617899,2020-02-11,Female,18-24,Student,Tier-2,Surat,Gujarat,West,Amazon India,3.7426
617900,2021-10-28,Male,25-34,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,1.1109
617901,2024-05-13,Male,25-34,Young Professional,Tier-3,Kota,Rajasthan,North,Amazon India,0.7735
617902,2021-02-18,Female,45+,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Amazon India,2.2149
617903,2022-10-18,Male,25-34,Young Professional,Tier-2,Nagpur,Maharashtra,West,Flipkart,1.9503
617904,2019-07-22,Female,25-34,Student,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,0.9652
617905,2021-04-07,Female,18-24,Student,Tier-2,Ludhiana,Punjab,North,Amazon India,0.4057
617906,2022-03-17,Female,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.2839
617907,2021-02-06,Female,35-44,Young Professional,Tier-1,Bengaluru,Karnataka,South,Reliance Digital,0.5491
617908,2024-09-07,Male,25-34,Working Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,0.4885
617909,2024-05-27,Female,18-24,Young Professional,Tier-3,Rajkot,Gujarat,West,Flipkart,1.9796
617910,2022-06-20,Male,25-34,Working Professional,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.784
617911,2019-05-28,Female,45+,Gift Buyer,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.5156
617912,2019-05-01,Male,25-34,Family Buyer,Tier-1,Bengaluru,Karnataka,South,boAt Official Website,0.4739
617913,2021-05-12,Female,25-34,Young Professional,Tier-1,Mumbai,Maharashtra,West,boAt Official Website,0.9814
617914,2020-08-09,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Amazon India,1.382
617915,2024-09-20,Female,45+,Student,Tier-3,Siliguri,West Bengal,East,Amazon India,0.3294
617916,2019-04-28,Female,35-44,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,Flipkart,1.0158
617917,2022-07-30,Female,35-44,Family Buyer,Tier-2,Bhopal,Madhya Pradesh,Central,Amazon India,0.4897
617918,2022-08-21,Female,18-24,Gamer,Tier-2,Kochi,Kerala,South,Amazon India,0.764
617919,2020-10-01,Male,45+,Working Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.2603
617920,2024-03-05,Male,45+,Family Buyer,Tier-3,Agra,Uttar Pradesh,North,Amazon India,1.7145
617921,2022-10-05,Male,35-44,Working Professional,Tier-2,Kochi,Kerala,South,Local Multi-brand Retail,0.8909
617922,2024-09-01,Female,18-24,Student,Tier-1,Delhi,Delhi,North,Reliance Digital,1.36
617923,2021-05-25,Male,25-34,Family Buyer,Tier-3,Dehradun,Uttarakhand,North,Amazon India,0.2625
617924,2023-08-01,Male,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Flipkart,0.4216
617925,2023-07-09,Male,18-24,Student,Tier-3,Trichy,Tamil Nadu,South,Flipkart,1.3238
617926,2019-03-03,Female,25-34,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,boAt Official Website,0.4251
617927,2024-12-12,Female,35-44,Working Professional,Tier-2,Patna,Bihar,East,Amazon India,0.622
617928,2019-03-23,Male,45+,Working Professional,Tier-2,Chandigarh,Chandigarh,North,Local Multi-brand Retail,0.8267
617929,2022-03-07,Male,25-34,Young Professional,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.1297
617930,2019-02-28,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Croma,1.3882
617931,2022-07-03,Male,18-24,Gamer,Tier-1,Hyderabad,Telangana,South,Croma,0.1999
617932,2019-06-26,Male,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,Local Multi-brand Retail,1.247
617933,2019-11-28,Male,18-24,Young Professional,Tier-2,Vadodara,Gujarat,West,Amazon India,0.8424
617934,2019-08-28,Male,35-44,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,0.2382
617935,2024-04-27,Male,25-34,Gamer,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.2386
617936,2021-11-07,Male,45+,Family Buyer,Tier-3,Agra,Uttar Pradesh,North,Amazon India,0.1188
617937,2024-03-19,Male,35-44,Family Buyer,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.6721
617938,2020-10-06,Female,25-34,Gamer,Tier-1,Hyderabad,Telangana,South,Flipkart,0.7155
617939,2023-02-21,Female,35-44,Student,Tier-2,Nagpur,Maharashtra,West,Croma,0.6478
617940,2024-02-17,Female,25-34,Working Professional,Tier-2,Kochi,Kerala,South,Croma,3.2917
617941,2022-03-08,Female,18-24,Student,Tier-1,Ahmedabad,Gujarat,West,Croma,1.2058
617942,2022-05-29,Male,18-24,Young Professional,Tier-3,Agra,Uttar Pradesh,North,Amazon India,0.7131
617943,2024-04-08,Male,45+,Family Buyer,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.3994
617944,2019-12-06,Female,18-24,Student,Tier-3,Kota,Rajasthan,North,Amazon India,0.2165
617945,2024-05-26,Male,25-34,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Flipkart,0.2506
617946,2024-11-22,Male,45+,Working Professional,Tier-3,Kota,Rajasthan,North,boAt Official Website,1.5638
617947,2022-08-18,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,0.9514
617948,2023-03-14,Male,25-34,Family Buyer,Tier-3,Agra,Uttar Pradesh,North,Reliance Digital,1.0771
617949,2024-07-11,Male,25-34,Working Professional,Tier-1,Kolkata,West Bengal,East,Flipkart,0.9148
617950,2019-07-16,Female,35-44,Working Professional,Tier-3,Dhanbad,Jharkhand,East,Amazon India,1.4234
617951,2024-02-13,Female,18-24,Young Professional,Tier-2,Nagpur,Maharashtra,West,Croma,1.7613
617952,2022-01-27,Male,35-44,Family Buyer,Tier-2,Jaipur,Rajasthan,North,Local Multi-brand Retail,0.4616
617953,2021-09-08,Male,18-24,Student,Tier-3,Jabalpur,Madhya Pradesh,Central,Amazon India,0.7824
617954,2024-12-03,Male,25-34,Young Professional,Tier-2,Chandigarh,Chandigarh,North,Vijay Sales,2.4637
617955,2024-08-21,Male,18-24,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,2.467
617956,2020-02-16,Male,18-24,Working Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,1.3723
617957,2021-02-25,Female,25-34,Working Professional,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,0.7392
617958,2020-09-06,Male,35-44,Family Buyer,Tier-3,Raipur,Chhattisgarh,Central,Local Multi-brand Retail,1.2708
617959,2023-08-11,Male,35-44,Working Professional,Tier-3,Asansol,West Bengal,East,Amazon India,0.9131
617960,2023-04-30,Female,18-24,Family Buyer,Tier-2,Lucknow,Uttar Pradesh,North,boAt Official Website,0.6257
617961,2019-02-06,Male,18-24,Young Professional,Tier-2,Nagpur,Maharashtra,West,Local Multi-brand Retail,0.9162
617962,2019-05-02,Female,45+,Gift Buyer,Tier-2,Indore,Madhya Pradesh,Central,Flipkart,0.2816
617963,2022-02-01,Female,35-44,Young Professional,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,1.267
617964,2023-08-30,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,Reliance Digital,0.9028
617965,2020-12-20,Male,45+,Gift Buyer,Tier-1,Mumbai,Maharashtra,West,Amazon India,0.1992
617966,2024-03-18,Male,18-24,Student,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,1.5069
617967,2019-10-08,Male,25-34,Student,Tier-2,Nagpur,Maharashtra,West,boAt Official Website,0.6644
617968,2024-11-17,Male,18-24,Student,Tier-2,Nagpur,Maharashtra,West,Amazon India,0.4421
617969,2022-07-11,Female,35-44,Family Buyer,Tier-3,Bareilly,Uttar Pradesh,North,Flipkart,1.4882
617970,2020-07-13,Male,35-44,Student,Tier-2,Bhopal,Madhya Pradesh,Central,boAt Official Website,0.3455
617971,2024-05-10,Male,25-34,Young Professional,Tier-1,Ahmedabad,Gujarat,West,Amazon India,0.9775
617972,2022-10-06,Female,45+,Family Buyer,Tier-1,Pune,Maharashtra,West,boAt Official Website,0.1919
617973,2024-09-11,Female,18-24,Gamer,Tier-1,Chennai,Tamil Nadu,South,Flipkart,0.4615
617974,2024-01-07,Male,25-34,Gamer,Tier-3,Dehradun,Uttarakhand,North,Vijay Sales,0.6632
617975,2022-06-08,Female,18-24,Young Professional,Tier-2,Nagpur,Maharashtra,West,Amazon India,2.5532
617976,2022-07-16,Male,35-44,Family Buyer,Tier-1,Delhi,Delhi,North,Croma,1.2706
617977,2022-12-27,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.3708
617978,2019-11-13,Male,25-34,Family Buyer,Tier-1,Delhi,Delhi,North,Reliance Digital,0.9121
617979,2020-03-03,Male,35-44,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,1.1601
617980,2024-12-08,Female,18-24,Student,Tier-3,Varanasi,Uttar Pradesh,North,Amazon India,0.2676
617981,2019-12-24,Female,18-24,Gamer,Tier-2,Surat,Gujarat,West,Amazon India,2.9995
617982,2020-09-19,Female,18-24,Student,Tier-2,Patna,Bihar,East,Amazon India,0.2181
617983,2023-03-17,Female,18-24,Student,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,0.951
617984,2024-07-13,Female,35-44,Working Professional,Tier-2,Jaipur,Rajasthan,North,boAt Official Website,1.7968
617985,2019-01-27,Male,25-34,Young Professional,Tier-2,Bhopal,Madhya Pradesh,Central,Local Multi-brand Retail,0.6421
617986,2021-04-28,Male,18-24,Student,Tier-3,Jabalpur,Madhya Pradesh,Central,Flipkart,0.3907
617987,2023-05-30,Female,25-34,Working Professional,Tier-2,Bhopal,Madhya Pradesh,Central,boAt Official Website,0.6364
617988,2019-01-06,Male,25-34,Gift Buyer,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.1747
617989,2019-04-12,Female,18-24,Student,Tier-2,Jaipur,Rajasthan,North,Flipkart,1.1303
617990,2023-12-17,Male,18-24,Working Professional,Tier-3,Jabalpur,Madhya Pradesh,Central,Croma,0.9925
617991,2019-09-20,Male,18-24,Student,Tier-2,Lucknow,Uttar Pradesh,North,boAt Official Website,1.2315
617992,2022-05-05,Female,45+,Young Professional,Tier-3,Gwalior,Madhya Pradesh,Central,Reliance Digital,0.5556
617993,2021-07-12,Male,18-24,Young Professional,Tier-3,Agra,Uttar Pradesh,North,Flipkart,0.4259
617994,2022-08-24,Male,25-34,Working Professional,Tier-1,Pune,Maharashtra,West,Local Multi-brand Retail,0.4475
617995,2019-08-28,Male,25-34,Family Buyer,Tier-2,Patna,Bihar,East,Flipkart,1.0721
617996,2019-04-06,Male,35-44,Family Buyer,Tier-3,Trichy,Tamil Nadu,South,boAt Official Website,0.8195
617997,2021-01-02,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,1.2215
617998,2019-08-22,Female,25-34,Working Professional,Tier-1,Delhi,Delhi,North,boAt Official Website,1.6239
617999,2020-10-06,Male,18-24,Student,Tier-1,Bengaluru,Karnataka,South,Amazon India,1.6246
618000,2022-11-01,Male,18-24,Family Buyer,Tier-3,Asansol,West Bengal,East,boAt Official Website,1.0969
618001,2022-12-15,Male,18-24,Gift Buyer,Tier-3,Mysuru,Karnataka,South,boAt Official Website,0.1555
618002,2020-02-09,Male,35-44,Working Professional,Tier-2,Ludhiana,Punjab,North,Flipkart,0.4541
618003,2022-08-05,Male,35-44,Family Buyer,Tier-3,Dhanbad,Jharkhand,East,Reliance Digital,0.3106
618004,2024-06-17,Female,25-34,Student,Tier-3,Kota,Rajasthan,North,Local Multi-brand Retail,2.1678
618005,2019-03-22,Female,18-24,Gamer,Tier-1,Pune,Maharashtra,West,Croma,1.0398
618006,2024-06-23,Male,18-24,Gamer,Tier-1,Kolkata,West Bengal,East,Amazon India,0.9366
618007,2020-04-09,Female,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.1575
618008,2022-04-07,Male,18-24,Young Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,1.1738
618009,2021-12-02,Female,18-24,Student,Tier-2,Coimbatore,Tamil Nadu,South,Amazon India,0.8334
618010,2019-07-20,Female,35-44,Young Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,1.7298
618011,2023-08-22,Male,45+,Working Professional,Tier-1,Ahmedabad,Gujarat,West,Croma,0.5336
618012,2022-07-21,Male,35-44,Working Professional,Tier-1,Chennai,Tamil Nadu,South,boAt Official Website,0.4593
618013,2024-03-22,Female,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,2.3795
618014,2022-06-14,Male,18-24,Gamer,Tier-3,Kota,Rajasthan,North,Reliance Digital,0.4427
618015,2022-06-18,Female,25-34,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.8656
618016,2023-03-30,Female,18-24,Student,Tier-2,Chandigarh,Chandigarh,North,Amazon India,2.6995
618017,2021-12-06,Male,18-24,Student,Tier-1,Kolkata,West Bengal,East,boAt Official Website,0.5234
618018,2022-01-17,Male,45+,Family Buyer,Tier-2,Nagpur,Maharashtra,West,Flipkart,1.4094
618019,2020-05-02,Male,45+,Young Professional,Tier-1,Chennai,Tamil Nadu,South,Amazon India,1.0345
618020,2023-07-07,Male,45+,Working Professional,Tier-1,Delhi,Delhi,North,boAt Official Website,0.993
618021,2021-12-16,Male,18-24,Student,Tier-3,Jabalpur,Madhya Pradesh,Central,Local Multi-brand Retail,0.6782
618022,2019-02-21,Male,45+,Family Buyer,Tier-1,Delhi,Delhi,North,Amazon India,1.0136
618023,2023-10-31,Male,35-44,Family Buyer,Tier-1,Ahmedabad,Gujarat,West,Amazon India,1.1173
618024,2024-10-20,Female,25-34,Student,Tier-1,Hyderabad,Telangana,South,Reliance Digital,0.4876
618025,2021-04-21,Female,25-34,Young Professional,Tier-1,Delhi,Delhi,North,Amazon India,2.4272
618026,2022-11-03,Male,35-44,Working Professional,Tier-3,Asansol,West Bengal,East,Flipkart,0.9385
618027,2022-05-05,Male,25-34,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,Amazon India,3.9578
618028,2023-08-19,Male,18-24,Student,Tier-3,Asansol,West Bengal,East,Flipkart,1.0989
618029,2019-11-11,Female,25-34,Student,Tier-1,Delhi,Delhi,North,Flipkart,1.1979
618030,2021-10-29,Male,25-34,Family Buyer,Tier-3,Kota,Rajasthan,North,boAt Official Website,0.4529
618031,2024-02-18,Male,25-34,Gamer,Tier-3,Jabalpur,Madhya Pradesh,Central,Reliance Digital,0.2797
618032,2021-11-17,Female,45+,Family Buyer,Tier-1,Hyderabad,Telangana,South,Croma,0.8178
618033,2023-07-11,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Reliance Digital,0.2924
618034,2024-01-15,Male,18-24,Student,Tier-2,Bhopal,Madhya Pradesh,Central,Flipkart,0.4008
618035,2020-10-24,Female,18-24,Young Professional,Tier-1,Pune,Maharashtra,West,Vijay Sales,0.7668
618036,2022-06-26,Female,18-24,Gamer,Tier-1,Delhi,Delhi,North,Amazon India,0.838
618037,2024-07-23,Male,35-44,Family Buyer,Tier-3,Mysuru,Karnataka,South,Local Multi-brand Retail,1.3259
618038,2020-03-09,Male,35-44,Family Buyer,Tier-1,Bengaluru,Karnataka,South,Croma,0.2633
618039,2019-11-23,Female,18-24,Working Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,3.896
618040,2021-04-09,Male,25-34,Gamer,Tier-1,Delhi,Delhi,North,boAt Official Website,0.7849
618041,2020-02-03,Male,18-24,Student,Tier-2,Coimbatore,Tamil Nadu,South,Croma,0.4769
618042,2020-02-11,Female,18-24,Student,Tier-1,Chennai,Tamil Nadu,South,Amazon India,0.3986
618043,2024-11-28,Male,45+,Working Professional,Tier-1,Delhi,Delhi,North,boAt Official Website,2.208
618044,2021-05-04,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.4148
618045,2023-03-30,Male,25-34,Family Buyer,Tier-1,Delhi,Delhi,North,Flipkart,0.8566
618046,2020-02-19,Male,18-24,Student,Tier-2,Patna,Bihar,East,boAt Official Website,0.324
618047,2024-02-26,Male,18-24,Student,Tier-3,Kota,Rajasthan,North,Amazon India,0.2601
618048,2021-01-21,Male,25-34,Young Professional,Tier-1,Bengaluru,Karnataka,South,Amazon India,0.509
618049,2020-07-12,Female,18-24,Student,Tier-1,Kolkata,West Bengal,East,boAt Official Website,0.4203
618050,2019-01-06,Female,25-34,Young Professional,Tier-1,Pune,Maharashtra,West,Amazon India,1.8785
618051,2020-01-14,Female,35-44,Family Buyer,Tier-1,Mumbai,Maharashtra,West,Flipkart,0.3964
618052,2019-05-26,Female,18-24,Young Professional,Tier-1,Mumbai,Maharashtra,West,Reliance Digital,1.1448
618053,2022-10-03,Male,25-34,Working Professional,Tier-3,Mysuru,Karnataka,South,Flipkart,0.5109
618054,2020-11-29,Male,35-44,Family Buyer,Tier-3,Raipur,Chhattisgarh,Central,Amazon India,0.5909
618055,2020-08-10,Male,45+,Family Buyer,Tier-1,Kolkata,West Bengal,East,Reliance Digital,0.5579
618056,2022-03-04,Male,18-24,Gift Buyer,Tier-3,Gwalior,Madhya Pradesh,Central,Flipkart,0.1419
618057,2024-06-10,Male,25-34,Young Professional,Tier-3,Dehradun,Uttarakhand,North,boAt Official Website,0.5647
618058,2022-08-03,Female,18-24,Gamer,Tier-2,Jaipur,Rajasthan,North,Amazon India,0.5212
618059,2024-08-31,Male,35-44,Student,Tier-1,Kolkata,West Bengal,East,Flipkart,0.2252
618060,2021-04-10,Male,18-24,Student,Tier-1,Hyderabad,Telangana,South,Flipkart,0.4302
618061,2023-09-10,Female,35-44,Young Professional,Tier-2,Indore,Madhya Pradesh,Central,boAt Official Website,0.9398
618062,2021-06-07,Male,35-44,Young Professional,Tier-1,Bengaluru,Karnataka,South,Flipkart,0.979
618063,2020-05-29,Male,18-24,Student,Tier-1,Mumbai,Maharashtra,West,Amazon India,1.009
618064,2023-04-28,Female,18-24,Student,Tier-2,Vadodara,Gujarat,West,Reliance Digital,0.6414
618065,2023-08-24,Male,18-24,Gift Buyer,Tier-2,Surat,Gujarat,West,Local Multi-brand Retail,2.3716
618066,2020-09-15,Male,25-34,Working Professional,Tier-2,Lucknow,Uttar Pradesh,North,Flipkart,0.6271
618067,2024-04-11,Male,35-44,Young Professional,Tier-2,Coimbatore,Tamil Nadu,South,Croma,1.1975
618068,2022-10-16,Female,18-24,Young Professional,Tier-2,Kochi,Kerala,South,Amazon India,1.2344
618069,2024-04-19,Male,18-24,Gamer,Tier-2,Chandigarh,Chandigarh,North,Amazon India,0.2498
618070,2023-07-20,Female,25-34,Young Professional,Tier-3,Jodhpur,Rajasthan,North,Reliance Digital,1.8424
